Date,Selic anualizada base 252 - %a.a.,Selic %a.d.,Retorno Selic(1M),Retorno Selic(3M),Retorno Selic(6M),Retorno Selic(12M)
2022-12-02,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.459396597142164,12.012774545395132
2022-12-05,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.463130296487307,12.036885812420817
2022-12-06,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.4668641267795035,12.061002269508858
2022-12-07,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.470598088022861,12.08512391777501
2022-12-08,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.474332180222109,12.103094768527534
2022-12-09,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.478066403381999,12.121068500585386
2022-12-12,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.4818007575069725,12.13904511441104
2022-12-13,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.48553524260147,12.157024610465793
2022-12-14,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.489269858670488,12.175006989212278
2022-12-15,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.491133089927814,12.192992251112035
2022-12-16,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.492996353785996,12.210980396628202
2022-12-19,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.494859650245588,12.228971426222746
2022-12-20,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.496722979306879,12.24696534035774
2022-12-21,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.498586340970824,12.264962139496284
2022-12-22,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.500449735237845,12.282961824100536
2022-12-23,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.502313162108231,12.300964394633151
2022-12-26,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.504176621582958,12.318969851556938
2022-12-27,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.506040113662337,12.336978195334837
2022-12-28,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.50790363834719,12.354989426429363
2022-12-29,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.509767195637828,12.37300354530344
2022-12-30,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.5116307855349165,12.391020552420251
2023-01-02,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.5134944080390555,12.40904044824287
2023-01-03,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.515358063150778,12.427063233234659
2023-01-04,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.517221750870705,12.445088907858338
2023-01-05,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.519085471199326,12.46311747257758
2023-01-06,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.520949224137307,12.481148927855944
2023-01-09,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.522813009685069,12.499183274156223
2023-01-10,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.524676827843434,12.517220511942263
2023-01-11,13.65,0.0507880373261881,1.020676620256289,3.198134426351551,6.526540678612713,12.535260641677958
